id,URL,Col,Col_Standardized
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,freeCashFlowPerShare,INSTITUTIONAL and FINANCIAL
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,cashPerShare,INSTITUTIONAL and FINANCIAL
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,companyEquityMultiplier,INSTITUTIONAL and FINANCIAL
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,ebitPerRevenue,UNCLASSIFIED
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,enterpriseValueMultiple,UNCLASSIFIED
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,operatingCashFlowPerShare,UNCLASSIFIED
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,operatingCashFlowSalesRatio,INSTITUTIONAL and FINANCIAL
CRED-034,https://www.kaggle.com/datasets/agewerc/corporate-credit-rating,payablesTurnover,INSTITUTIONAL and FINANCIAL
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,CustomerID,UNCLASSIFIED
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,Name,UNCLASSIFIED
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,Age,DEMOGRAPHIC
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,CreditScore,INSTITUTIONAL and FINANCIAL
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,TransactionAmount,INSTITUTIONAL and FINANCIAL
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,LoanAmount,INSTITUTIONAL and FINANCIAL
CRED-035,https://www.kaggle.com/datasets/youssefismail20/credit-and-smes-synth-data-credit-analysis,LatePayments,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,LoanID,UNCLASSIFIED
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,Age,DEMOGRAPHIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,Income,SOCIOECONOMIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,LoanAmount,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,CreditScore,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,MonthsEmployed,SOCIOECONOMIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,NumCreditLines,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,InterestRate,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,LoanTerm,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,DTIRatio,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,Education,SOCIOECONOMIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,EmploymentType,SOCIOECONOMIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,MaritalStatus,DEMOGRAPHIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,HasMortgage,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,HasDependents,SOCIOECONOMIC
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,LoanPurpose,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,HasCoSigner,INSTITUTIONAL and FINANCIAL
CRED-037,https://www.kaggle.com/datasets/nikhil1e9/loan-default,Default,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,person_age,DEMOGRAPHIC
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,person_income,SOCIOECONOMIC
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,person_emp_length,SOCIOECONOMIC
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_amnt,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_int_rate,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_status,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_percent_income,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,cb_person_cred_hist_length,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,income_to_loan_ratio,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,credit_history_age_ratio,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,person_home_ownership_OTHER,SOCIOECONOMIC
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,person_home_ownership_OWN,SOCIOECONOMIC
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,person_home_ownership_RENT,SOCIOECONOMIC
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_intent_EDUCATION,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_intent_HOMEIMPROVEMENT,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_intent_MEDICAL,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_intent_PERSONAL,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_intent_VENTURE,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_grade_B,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_grade_C,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_grade_D,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_grade_E,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_grade_F,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,loan_grade_G,INSTITUTIONAL and FINANCIAL
CRED-039,https://www.kaggle.com/datasets/bornaetminan/advanced-credit-default-intelligence-dataset,cb_person_default_on_file_Y,INSTITUTIONAL and FINANCIAL
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,Id,UNCLASSIFIED
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,income,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,age,DEMOGRAPHIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,experience,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,married,DEMOGRAPHIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,house_ownership,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,car_ownership,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,profession,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,city,ALTERNATIVE
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,state,ALTERNATIVE
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,current_job_years,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,current_house_years,SOCIOECONOMIC
CRED-040,https://www.kaggle.com/datasets/lavish619/consumer-loan-product-defaulters-dataset,risk_flag,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,person_age,DEMOGRAPHIC
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,person_gender,DEMOGRAPHIC
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,person_education,EDUCATIONAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,person_income,SOCIOECONOMIC
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,person_emp_exp,SOCIOECONOMIC
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,person_home_ownership,SOCIOECONOMIC
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,loan_amnt,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,loan_intent,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,loan_int_rate,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,loan_percent_income,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,cb_person_cred_hist_length,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,credit_score,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,previous_loan_defaults_on_file,INSTITUTIONAL and FINANCIAL
CRED-041,https://www.kaggle.com/datasets/udaymalviya/bank-loan-data,loan_status,INSTITUTIONAL and FINANCIAL
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,Age,DEMOGRAPHIC
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,Income,SOCIOECONOMIC
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,LoanAmount,INSTITUTIONAL and FINANCIAL
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,CreditScore,INSTITUTIONAL and FINANCIAL
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,YearsExperience,SOCIOECONOMIC
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,Gender,DEMOGRAPHIC
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,Education,EDUCATIONAL
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,City,ALTERNATIVE
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,EmploymentType,SOCIOECONOMIC
CRED-042,https://www.kaggle.com/datasets/algozee/credit-risk-and-loan-default-analysis-dataset,LoanApproved,INSTITUTIONAL and FINANCIAL
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,transaction_id,UNCLASSIFIED
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,amount,INSTITUTIONAL and FINANCIAL
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,transaction_hour,UNCLASSIFIED
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,merchant_category,INSTITUTIONAL and FINANCIAL
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,foreign_transaction,INSTITUTIONAL and FINANCIAL
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,location_mismatch,ALTERNATIVE
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,device_trust_score,ALTERNATIVE
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,velocity_last_24h,INSTITUTIONAL and FINANCIAL
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,cardholder_age,DEMOGRAPHIC
CRED-043,https://www.kaggle.com/datasets/miadul/credit-card-fraud-detection-dataset,is_fraud,UNCLASSIFIED
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Customer ID,UNCLASSIFIED
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Name,UNCLASSIFIED
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Surname,UNCLASSIFIED
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Gender,DEMOGRAPHIC
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Birthdate,DEMOGRAPHIC
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Transaction Amount,INSTITUTIONAL and FINANCIAL
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Date,UNCLASSIFIED
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Merchant Name,UNCLASSIFIED
CRED-044,https://www.kaggle.com/datasets/rajatsurana979/comprehensive-credit-card-transactions-dataset,Category,UNCLASSIFIED
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,Loan_ID,UNCLASSIFIED
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,loan_status,INSTITUTIONAL and FINANCIAL
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,Principal,INSTITUTIONAL and FINANCIAL
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,terms,INSTITUTIONAL and FINANCIAL
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,effective_date,UNCLASSIFIED
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,due_date,UNCLASSIFIED
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,paid_off_time,INSTITUTIONAL and FINANCIAL
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,past_due_days,INSTITUTIONAL and FINANCIAL
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,age,DEMOGRAPHIC
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,education,SOCIOECONOMIC
CRED-045,https://www.kaggle.com/datasets/zhijinzhai/loandata,Gender,DEMOGRAPHIC
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,transaction_id,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,timestamp,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,sender_account,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,receiver_account,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,amount,INSTITUTIONAL and FINANCIAL
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,transaction_type,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,merchant_category,INSTITUTIONAL and FINANCIAL
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,location,ALTERNATIVE
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,device_used,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,is_fraud,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,fraud_type,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,time_since_last_transaction,INSTITUTIONAL and FINANCIAL
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,spending_deviation_score,"VALUES, ATTITUDES and BEHAVIORAL"
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,velocity_score,INSTITUTIONAL and FINANCIAL
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,geo_anomaly_score,ALTERNATIVE
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,payment_channel,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,ip_address,UNCLASSIFIED
CRED-046,https://www.kaggle.com/datasets/aryan208/financial-transactions-dataset-for-fraud-detection,device_hash,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,TransactionID,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,AccountID,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,TransactionAmount,INSTITUTIONAL and FINANCIAL
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,TransactionDate,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,TransactionType,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,Location,ALTERNATIVE
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,DeviceID,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,IP Address,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,MerchantID,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,Channel,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,CustomerAge,DEMOGRAPHIC
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,CustomerOccupation,SOCIOECONOMIC
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,TransactionDuration,INSTITUTIONAL and FINANCIAL
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,LoginAttempts,UNCLASSIFIED
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,AccountBalance,INSTITUTIONAL and FINANCIAL
CRED-047,https://www.kaggle.com/datasets/valakhorasani/bank-transaction-dataset-for-fraud-detection,PreviousTransactionDate,INSTITUTIONAL and FINANCIAL
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,organization,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,transaction_id,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,user_id,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,user_account_age_days,INSTITUTIONAL and FINANCIAL
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,kyc_verified,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,payment_method,INSTITUTIONAL and FINANCIAL
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,card_type,INSTITUTIONAL and FINANCIAL
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,transaction_amount,INSTITUTIONAL and FINANCIAL
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,currency,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,fee_amount,INSTITUTIONAL and FINANCIAL
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,transaction_timestamp,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,day_of_week,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,city,ALTERNATIVE
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,country,ALTERNATIVE
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,device_type,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,operating_system,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,browser,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,merchant_category,"VALUES, ATTITUDES and BEHAVIORAL"
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,transaction_type,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,otp_used,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,is_fraud,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,hour,UNCLASSIFIED
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,is_night,ALTERNATIVE
CRED-048,https://www.kaggle.com/datasets/mdmahfuzsumon/large-scale-financial-fraud-dataset,time_diff,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,unique_apps_per_day,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,avg_daily_screen_time_hrs,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,financial_apps_installed,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,online_txn_count_last_30d,INSTITUTIONAL and FINANCIAL
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,avg_txn_amount,INSTITUTIONAL and FINANCIAL
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,bank_sms_count,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,avg_distance_travelled_km,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,places_visited_weekly,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,calls_per_day,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,distinct_contacts_weekly,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,avg_call_duration_mins,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,social_media_pct,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,finance_app_time_pct,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,regular_sleep_pattern,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,battery_charging_regular,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,monthly_data_usage_gb,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,recent_app_installs,ALTERNATIVE
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,income_bracket,SOCIOECONOMIC
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,existing_debt_amount,INSTITUTIONAL and FINANCIAL
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,education_level,EDUCATIONAL
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,cluster_id,UNCLASSIFIED
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,loan_amount_requested,INSTITUTIONAL and FINANCIAL
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,savings_worth,INSTITUTIONAL and FINANCIAL
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,employment_type,SOCIOECONOMIC
CRED-050,https://www.kaggle.com/datasets/mastershomya/altcredit-predict-loan-default-from-mobile-data,loan_default,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,credit.policy,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,purpose,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,int.rate,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,installment,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,log.annual.inc,SOCIOECONOMIC
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,dti,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,fico,INSTITUTIONAL and FINANCIAL
CRED-051,https://www.kaggle.com/datasets/himanshusinghal19/ragnarok-finance,days.with.cr.line,INSTITUTIONAL and FINANCIAL
